"統計名：","人口動態調査 人口動態統計 確定数 人口"
"表番号：","3"
"表題：","年次・性・年齢別人口"
"実施年月：","2018年","-"

"***","調査又は集計していないもの"
"-","計数のない場合"
"・","統計項目のありえない場合"
"…","計数不明の場合"

"","","","","","","","2018000000","2017000000","2016000000","2015000000","2014000000","2010000000","2005000000","2000000000","1995000000","1990000000","1985000000","1980000000","1975000000","1970000000","1965000000","1960000000","1955000000","1950000000","1947000000","1935000000"
"表章項目 コード","表章項目","性別 コード","性別","年齢(5歳階級) コード","年齢(5歳階級)","/時間軸(年次)","2018年","2017年","2016年","2015年","2014年","2010年","2005年","2000年","1995年","1990年","1985年","1980年","1975年","1970年","1965年","1960年","1955年","1950年","1947年","1935年"
"10010","人口【人】","00120","女","00140","3歳","","463,161","468,359","487,935","490,520","514,000","517,943","557,267","576,769","584,317","652,645","736,908","846,996","977,433","883,478","767,878","739,679","949,493","1,148,008","994,016","899,666"
"10010","人口【人】","00120","女","00150","4歳","","468,161","487,894","490,403","503,746","505,000","514,360","564,373","573,560","585,518","666,272","744,031","889,231","955,120","690,647","759,719","786,858","1,013,108","753,555","965,559","882,424"
"10010","人口【人】","00120","女","00170","0～4歳","","2,323,187","2,360,832","2,389,919","2,414,909","2,513,000","2,565,299","2,706,230","2,858,344","2,902,964","3,152,423","3,651,200","4,121,242","4,841,092","4,263,584","3,983,902","3,831,870","4,521,411","5,486,967","4,763,540","4,614,500"
"10010","人口【人】","00120","女","00180","5～9歳","","2,498,746","2,532,281","2,558,940","2,569,226","2,569,000","2,708,194","2,875,246","2,918,532","3,167,562","3,626,648","4,154,700","4,857,560","4,324,739","3,959,359","3,854,281","4,502,304","5,406,101","4,697,239","4,501,609","4,228,156"
"10010","人口【人】","00120","女","00200","10～14歳","","2,605,802","2,626,724","2,667,435","2,718,493","2,765,000","2,870,493","2,919,548","3,172,189","3,624,711","4,137,679","4,886,500","4,335,903","4,016,381","3,823,278","4,513,237","5,397,061","4,692,017","4,299,530","4,363,404","3,808,473"
"10010","人口【人】","00120","女","00220","15～19歳","","2,823,068","2,867,362","2,892,993","2,904,186","2,890,000","2,932,213","3,168,857","3,624,507","4,139,871","4,859,735","4,360,900","4,020,499","3,880,280","4,460,054","5,373,547","4,630,775","4,284,150","4,250,101","4,119,285","3,290,204"
"10010","人口【人】","00120","女","00230","20～24歳","","2,899,714","2,881,503","2,871,672","2,868,752","2,913,000","3,076,411","3,504,081","4,045,490","4,785,397","4,283,828","4,005,700","3,851,795","4,475,633","5,315,367","4,572,392","4,193,184","4,206,828","3,889,727","3,699,448","3,034,288"
"10010","人口【人】","00120","女","00240","25～29歳","","2,882,183","2,935,742","3,001,820","3,082,677","3,158,000","3,511,714","3,979,000","4,731,769","4,244,677","3,940,802","3,828,700","4,463,705","5,337,534","4,546,549","4,206,801","4,114,704","3,828,946","3,363,222","3,080,721","2,569,835"
"10010","人口【人】","00120","女","00250","30～34歳","","3,282,944","3,379,099","3,456,437","3,531,534","3,576,000","4,033,928","4,726,334","4,243,244","3,934,034","3,821,102","4,492,900","5,320,249","4,596,193","4,168,854","4,110,076","3,770,907","3,319,693","2,841,997","2,766,912","2,253,145"
"10010","人口【人】","00120","女","00260","35～39歳","","3,678,217","3,776,188","3,895,736","4,046,870","4,185,000","4,761,382","4,245,875","3,942,893","3,819,945","4,446,124","5,288,100","4,582,423","4,188,646","4,067,908","3,751,030","3,274,822","2,795,628","2,671,968","2,552,224","1,952,400"
